seguridad.fecha_hecho;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.conducta_especial;seguridad.arma_medio;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.color
02/07/2014 10:00;6.266.735;-75.595.554;Mujer;41;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Los Colores;#1114;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/07/2014 8:27;6.249.957;-75.566.406;Mujer;36;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Blanco
04/07/2014 8:00;6.239.637;-75.583.387;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Los Conquistadores;#1105;11;Vía pública;Laureles;Celular;Tecnología;Blanco
05/07/2014 11:50;6.262.256;-75.563.941;Hombre;38;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Prado;#1001;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
05/07/2014 11:50;6.262.256;-75.563.941;Hombre;38;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Prado;#1001;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/07/2014 11:50;6.262.256;-75.563.941;Hombre;38;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Prado;#1001;10;Vía pública;Candelaria;Cédula;Documentos;Sin dato
08/07/2014 20:10;6.249.352;-75.561.141;Hombre;42;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;Boston;#1016;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
08/07/2014 11:15;6.261.248;-7.557.209;Hombre;66;Viudo(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;El Chagualo;#1004;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
08/07/2014 20:10;6.249.352;-75.561.141;Hombre;42;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;Boston;#1016;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
09/07/2014 0:00;6.282.843;-75.592.007;Hombre;33;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;Aures No.1;#0713;7;Vía pública;Castilla;Elementos escolares;Elementos escolares;Negro
09/07/2014 11:10;6.257.756;-75.574.799;Hombre;43;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
10/07/2014 9:00;6.243.048;-75.554.897;Mujer;62;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Barrio Caycedo;#0906;9;Bus de servicio público;Buenos Aires;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
10/07/2014 9:30;6.253.991;-75.574.981;Mujer;28;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;San Benito;#1006;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
10/07/2014 9:00;6.243.048;-75.554.897;Mujer;62;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Barrio Caycedo;#0906;9;Bus de servicio público;Buenos Aires;Billetera;Prendas de vestir y accesorios;Negro
10/07/2014 9:30;6.253.991;-75.574.981;Mujer;28;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;San Benito;#1006;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
12/07/2014 13:35;6.243.784;-75.554.746;Hombre;28;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Barrio Caycedo;#0906;9;Vía pública;Buenos Aires;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
14/07/2014 12:40;6.244.538;-75.591.618;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bolivariana;#1107;11;Vía pública;Laureles;Celular;Tecnología;Sin dato
14/07/2014 12:40;6.244.538;-75.591.618;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bolivariana;#1107;11;Vía pública;Laureles;Celular;Tecnología;Sin dato
14/07/2014 12:40;6.244.538;-75.591.618;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bolivariana;#1107;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
14/07/2014 12:40;6.244.538;-75.591.618;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bolivariana;#1107;11;Vía pública;Laureles;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
14/07/2014 12:40;6.244.538;-75.591.618;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bolivariana;#1107;11;Vía pública;Laureles;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
14/07/2014 12:40;6.244.538;-75.591.618;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Bolivariana;#1107;11;Vía pública;Laureles;Cédula;Documentos;Sin dato
15/07/2014 23:40;6.280.374;-75.623.413;Hombre;32;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Área de expansión Pajarito;#AE1;60;Bus de servicio público;Doce de Octubre;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
15/07/2014 23:40;6.280.374;-75.623.413;Hombre;32;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Área de expansión Pajarito;#AE1;60;Bus de servicio público;Doce de Octubre;Radio;Tecnología;Negro
15/07/2014 17:00;6.248.011;-75.564.208;Mujer;36;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Celular;Tecnología;Negro
15/07/2014 23:40;6.280.374;-75.623.413;Hombre;32;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Área de expansión Pajarito;#AE1;60;Bus de servicio público;Doce de Octubre;Celular;Tecnología;Negro
16/07/2014 10:00;6.256.809;-75.573.228;Hombre;55;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
18/07/2014 18:15;628.414;-75.546.295;Hombre;22;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma cortopunzante;La Salle;#0301;3;Bus de servicio público;Manrique;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
18/07/2014 7:40;6.269.209;-75.565.553;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Sevilla;#0407;4;Estación del Metro;Aranjuez;Celular;Tecnología;Blanco
18/07/2014 18:15;628.414;-75.546.295;Hombre;22;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma cortopunzante;La Salle;#0301;3;Bus de servicio público;Manrique;Gps;Tecnología;Negro
19/07/2014 17:15;6.270.029;-75.576.421;Hombre;45;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Progreso;#0519;5;Vía pública;Castilla;Celular;Tecnología;Sin dato
19/07/2014 17:15;6.270.029;-75.576.421;Hombre;45;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Progreso;#0519;5;Vía pública;Castilla;Dólar;Dinero, joyas, piedras preciosas y título valor;Sin dato
19/07/2014 17:15;6.270.029;-75.576.421;Hombre;45;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Progreso;#0519;5;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
19/07/2014 17:15;6.270.029;-75.576.421;Hombre;45;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Progreso;#0519;5;Vía pública;Castilla;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
19/07/2014 17:15;6.270.029;-75.576.421;Hombre;45;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Progreso;#0519;5;Vía pública;Castilla;Celular;Tecnología;Sin dato
21/07/2014 1:30;6.283.941;-75.573.429;Hombre;41;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;Alfonso López;#0514;5;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
21/07/2014 1:30;6.283.941;-75.573.429;Hombre;41;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;Alfonso López;#0514;5;Vía pública;Castilla;Celular;Tecnología;Negro
22/07/2014 16:30;6.242.505;-75.571.741;Hombre;29;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Celular;Tecnología;Blanco
24/07/2014 15:00;6.238.686;-75.573.425;Mujer;38;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Calle Nueva;#1011;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Negro
24/07/2014 15:00;6.238.686;-75.573.425;Mujer;38;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Calle Nueva;#1011;10;Vía pública;Candelaria;Celular;Tecnología;Negro
24/07/2014 15:00;6.238.686;-75.573.425;Mujer;38;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Calle Nueva;#1011;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
24/07/2014 11:25;6.210.721;-75.570.582;Hombre;68;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Manila;#1419;14;Vía pública;Poblado;Sin dato documentos;Documentos;Sin dato
24/07/2014 15:00;6.238.686;-75.573.425;Mujer;38;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Calle Nueva;#1011;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Oro
25/07/2014 12:20;6.243.661;-75.567.603;Hombre;45;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Barrio Colón;#1013;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
25/07/2014 12:20;6.243.661;-75.567.603;Hombre;45;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Barrio Colón;#1013;10;Vía pública;Candelaria;Billetera;Prendas de vestir y accesorios;Negro
25/07/2014 16:30;6.246.691;-75.566.677;Hombre;28;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;Barrio Colón;#1013;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
26/07/2014 13:00;6.309.253;-75.585.098;Hombre;23;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;El Triunfo;#0612;6;Vía pública;Doce de Octubre;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
27/07/2014 2:45;6.216.534;-75.585.157;Hombre;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;Campo Amor;#1507;15;Vía pública;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
27/07/2014 10:00;6.248.434;-75.580.989;Mujer;28;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Naranjal;#1103;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
27/07/2014 2:45;6.216.534;-75.585.157;Hombre;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;Campo Amor;#1507;15;Vía pública;Belén;Automóvil;Automóvil;Amarillo
27/07/2014 10:00;6.248.434;-75.580.989;Mujer;28;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Naranjal;#1103;11;Vía pública;Laureles;Celular;Tecnología;Negro
29/07/2014 1:10;6.249.597;-7.554.928;Hombre;52;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Enciso;#0808;8;Vía pública;Villa Hermosa;Celular;Tecnología;Sin dato
29/07/2014 1:10;6.249.597;-7.554.928;Hombre;52;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Enciso;#0808;8;Vía pública;Villa Hermosa;Celular;Tecnología;Sin dato
29/07/2014 1:10;6.249.597;-7.554.928;Hombre;52;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Enciso;#0808;8;Vía pública;Villa Hermosa;Gps;Tecnología;Sin dato
29/07/2014 1:10;6.249.597;-7.554.928;Hombre;52;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Enciso;#0808;8;Vía pública;Villa Hermosa;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
29/07/2014 1:10;6.249.597;-7.554.928;Hombre;52;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Enciso;#0808;8;Vía pública;Villa Hermosa;Radio;Tecnología;Negro
29/07/2014 18:20;6.253.767;-75.563.244;Hombre;37;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Villa Nueva;#1018;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
29/07/2014 1:10;6.249.597;-7.554.928;Hombre;52;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Objeto contundente;Enciso;#0808;8;Vía pública;Villa Hermosa;Celular;Tecnología;Sin dato
31/07/2014 10:30;6.207.905;-75.589.186;Hombre;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;A bus de servicio público;Arma de fuego;Cristo Rey;#1509;15;Bus de servicio público;Belén;Celular;Tecnología;Sin dato
31/07/2014 10:30;6.207.905;-75.589.186;Hombre;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;A bus de servicio público;Arma de fuego;Cristo Rey;#1509;15;Bus de servicio público;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
31/07/2014 13:10;6.250.957;-75.569.284;Hombre;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;De celular;No;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Blanco
31/07/2014 10:30;6.207.905;-75.589.186;Hombre;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;A bus de servicio público;Arma de fuego;Cristo Rey;#1509;15;Bus de servicio público;Belén;Billetera;Prendas de vestir y accesorios;Negro
01/08/2014 6:30;627.862;-75.572.119;Hombre;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Terminal de Transporte;#Inst_4;5;Bus de servicio público;Castilla;Celular;Tecnología;Sin dato
01/08/2014 6:30;627.862;-75.572.119;Hombre;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Terminal de Transporte;#Inst_4;5;Bus de servicio público;Castilla;Billetera;Prendas de vestir y accesorios;Sin dato
01/08/2014 10:30;6.248.871;-75.556.634;Hombre;36;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Boston;#1016;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
01/08/2014 20:15;6.276.095;-75.570.056;Mujer;24;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Terminal de Transporte;#Inst_4;5;Bus de servicio público;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/08/2014 9:00;6.239.401;-75.591.085;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Laureles;#1108;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/08/2014 9:00;6.239.401;-75.591.085;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Laureles;#1108;11;Vía pública;Laureles;Billetera;Prendas de vestir y accesorios;Negro
04/08/2014 17:00;6.265.076;-75.597.673;Hombre;44;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Calasanz;#1202;12;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/08/2014 11:15;6.273.651;-75.591.402;Mujer;18;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;Facultad de Minas U. Nal;#Inst_5;7;Bus de servicio público;Castilla;Celular;Tecnología;Sin dato
05/08/2014 23:00;6.194.845;-75.581.655;Hombre;24;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Celular;Tecnología;Blanco
06/08/2014 17:20;6.254.881;-75.578.226;Hombre;18;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;Carlos E. Restrepo;#1101;11;Bus de servicio público;Laureles;Celular;Tecnología;Sin dato
08/08/2014 23:30;6.247.557;-75.569.691;Hombre;31;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
09/08/2014 20:00;6.250.254;-75.568.257;Mujer;22;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Blanco
10/08/2014 13:40;6.250.413;-75.575.134;Mujer;21;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
10/08/2014 19:55;6.251.176;-75.568.134;Hombre;29;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Blanco
13/08/2014 17:05;6.246.184;-75.570.293;Mujer;38;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;De celular;No;Guayaquil;#1007;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
13/08/2014 7:00;6.275.784;-75.585.327;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Pilarica;#0706;7;Bus de servicio público;Castilla;Celular;Tecnología;Sin dato
15/08/2014 18:29;6.264.906;-75.552.906;Mujer;52;Divorciado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Manrique Central No.2;#0307;3;Vía pública;Manrique;Gps;Tecnología;Sin dato
15/08/2014 9:40;6.246.205;-75.574.691;Hombre;32;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;Guayaquil;#1007;10;Vehículo particular;Candelaria;Celular;Tecnología;Sin dato
15/08/2014 13:00;6.257.628;-75.574.694;Hombre;34;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Benito;#1006;10;Vía pública;Candelaria;Avión;Transporte aire;Sin dato
19/08/2014 3:28;6.283.377;-7.554.917;Hombre;44;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;La Salle;#0301;3;Vía pública;Manrique;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
19/08/2014 3:28;6.283.377;-7.554.917;Hombre;44;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;La Salle;#0301;3;Vía pública;Manrique;Accesorios prendas de vestir;Prendas de vestir y accesorios;Oro
19/08/2014 22:20;6.284.473;-75.584.171;Hombre;52;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Raponazo;De celular;No;López de Mesa;#0710;7;Vía pública;Castilla;Celular;Tecnología;Negro
21/08/2014 17:00;6.224.243;-75.565.839;Hombre;26;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Castropol;#1404;14;Vía pública;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
22/08/2014 15:00;6.251.357;-75.571.634;Hombre;46;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Cédula;Documentos;Sin dato
22/08/2014 15:00;6.251.357;-75.571.634;Hombre;46;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Pasaporte;Documentos;Sin dato
22/08/2014 15:00;6.251.357;-75.571.634;Hombre;46;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
24/08/2014 1:50;6.240.647;-75.583.324;Hombre;45;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;No;No;Los Conquistadores;#1105;11;Hotel, motel y hostal;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
24/08/2014 1:50;6.240.647;-75.583.324;Hombre;45;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;No;No;Los Conquistadores;#1105;11;Hotel, motel y hostal;Laureles;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
24/08/2014 22:00;6.241.914;-75.553.348;Hombre;50;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;Barrio Caycedo;#0906;9;Vía pública;Buenos Aires;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
24/08/2014 1:50;6.240.647;-75.583.324;Hombre;45;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;No;No;Los Conquistadores;#1105;11;Hotel, motel y hostal;Laureles;Celular;Tecnología;Sin dato
24/08/2014 22:00;6.241.914;-75.553.348;Hombre;50;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma de fuego;Barrio Caycedo;#0906;9;Vía pública;Buenos Aires;Billetera;Prendas de vestir y accesorios;Negro
